material_id,pred_E_per_atom_above_ground_state,System
mp-17272,0.1378197987426083,NbCuO3
mp-1100366,0.1539712933697019,CaSn2S5
mp-1246594,0.2720933356116904,Mn2Ni9N8
mp-19784,0.2423527556095366,In2Si2O7
mp-1245863,0.2747182719083096,Mg(Fe5N4)2
mp-774390,0.0797869044335185,Mn3SbO8
mp-18405,0.2177231289540317,CrWO4
mp-1245443,0.2165884700183157,Ca7(ZnN3)2
mp-780402,0.2183278111895958,Sc2Ti2O7
mp-753132,0.2011708222199192,CaMn7O8
mp-1208717,0.2022478951331753,Ti(BO)6
mp-764889,0.1986456293801466,Li9Fe5O12
mp-758475,0.1555644026628818,Li4(CuO2)3
mp-768727,0.1928352160586776,Ti4VO8
mp-19335,0.1280912953750185,KCr3O8
mp-561973,0.1452865025246149,K(TeO3)2
mp-15974,0.2373876722218146,Mn(CrS2)2
mp-1174244,0.1696542899536741,Li4Mn3O7
mp-771188,0.1105050067636092,Mn13Fe3O32
mp-1190392,0.1776971799743952,Na3Ti6O13
mp-553991,0.2346761714909372,Ti(GaO2)4
mp-754638,0.1908264638959474,Na4Ti3O8
mp-1173991,0.169015243875417,Li3Mn2O5
mp-4995,0.1546038742086787,LiSbO3
mp-1176451,0.1216507690737909,Mn5VO12
mp-1190625,0.1685197314573143,Li2Ti6O13
mp-1106178,0.1275336453944535,Al2VO7
mp-756265,0.1589461257225122,Mn4CuO8
mp-773021,0.1447130777677444,Li2V12O29
mp-753116,0.2087188412616488,Co5SbO12
mp-766225,0.2384783804493068,Na3(CoO2)4
mp-4909,0.2523197467671308,V2NiS4
mp-1100346,0.185267409192554,Ca2Sn3S8
mp-768478,0.1645320284927365,CrFeO4
mp-1176945,0.2123617814391261,Li8Fe7O15
mp-1176471,0.2103339776917682,MnCo9O10
mp-19139,0.2304184540041246,Mg2Mo3O8
mp-1245641,0.2858521605518774,Mn(Fe5N4)2
mp-766543,0.1935748978337636,Li7Ti11O24
mp-777860,0.096599580543741,Li2FeF6
mp-1025269,0.2581748416206003,Ti2CoS4
mp-1247532,0.2792066192328685,NbWN3
mp-29364,0.1814416215244075,Li5SbO5
mp-754631,0.1530778288811991,NaCu2O3
mp-556667,0.2129893916547712,FeMoO4
mp-5807,0.2041289029308251,Mn(SbS2)2
mp-754580,0.158102525050331,Li5MnO5
mp-31360,0.0884863021753434,K2Ta3Cl9
mp-1210267,0.1849629178536714,Na2ZrS3
mp-1222709,0.1585206181934747,Li3(CuO2)2
mp-759394,0.1996532085887767,Li2FeO3
mp-554800,0.211547862375995,LaMn7O12
mp-1237973,0.1754158919220219,YMgS3
mp-28770,0.2310648801914972,Ca2FeN2
mp-761115,0.1503264290077154,Na7(WO3)8
mp-760833,0.1736289779476081,LiFeO3
mp-1025263,0.2479332628673848,Ti2NiS4
mvc-11882,0.1630998692179144,Al(CuO2)3
mp-754848,0.191093846328169,Na2SnO3
mp-27248,0.129082932550464,Na2W4O13
mp-1212736,0.203308785820888,Fe7(SiO3)8
mp-989616,0.2716017727164709,CaWN3
mp-989554,0.2788246307050905,LaMnN3
mp-753158,0.1882984580112497,Ti(CoO3)2
mp-1221971,0.1831048965813831,MgZn3S4
mp-752633,0.1493722792810108,Mn2CoO6
mp-755555,0.1444851666247898,Mn5CoO12
mp-19216,0.2248333377582939,Zn2Mo3O8
mp-1105097,0.2456209714877236,Ti4CoS8
mp-690658,0.1753951623313684,V2CuO6
mp-16909,0.177811160802076,K(MoO3)3
mp-570723,0.1213511931485178,La5Si5I3
mp-764460,0.2168544401930352,Na5Fe11O16
mp-761229,0.1555647818773524,Na2MnO3
mp-757064,0.1422015987010449,TiMn5O12
mp-774192,0.1822968459730339,Li2VO3
mp-779455,0.2093380033864187,Li7Ti5O12
mp-672231,0.132436280319139,La3Ge3Br2
mp-1245836,0.1555817991023552,CaCuN
mp-1232226,0.2175568673203095,MgScS3
mp-1099245,0.2340692653056569,Mg3FeO4
mp-763200,0.1643514476288365,LiVO3
mp-1016152,0.1497132204073919,NaMnO2
mp-685797,0.1877489099234338,Li6Ti9O20
mp-7640,0.225374252440929,Sc2Si2O7
mp-759178,0.219566370228864,Zn2Ni3O5
mp-766163,0.2096206913813039,TiSn9O20
mp-31518,0.1833323619640123,NbCoO4
mp-25213,0.2279500003057253,YMo3O8
mp-542665,0.1799261119317336,Li3V6O13
mp-1224948,0.2287304315098693,Ga4B2O9
mp-1221924,0.0857869228546765,Mn2CrI6
mp-1276702,0.195068400155387,Li3FeO4
mp-1246451,0.2438816846804367,Fe2Ni9N8
mp-1245778,0.233038098178401,Mg9(FeN4)2
mp-766216,0.1572497522422067,Na4(WO3)9
mp-766058,0.2135062545658158,Na(Fe2O3)4
mp-642779,0.2194524817411311,Y2V2O7
mp-27247,0.1927280602582783,Na3NbO4
mp-1226477,0.1800803788883384,Co5Sb15I
mp-676402,0.2356467350693914,Ti8Cu3S16
mp-30075,0.2533855596166627,Ti4FeS8
mp-1226060,0.2043750200482643,Co4SbO8
mp-1025368,0.2538579140897443,Ti2VS4
mp-850556,0.191531372264714,La3Nb8O24
mp-767763,0.1587856882250014,Li7Mn8O20
mp-1246692,0.2265399529428091,Mg8Mn3N8
mp-770469,0.1508599328798055,Li5TaO5
mp-774074,0.2186784494819181,Na2Sb4O11
mp-753618,0.2029999600819179,Mn9FeO10
mp-30285,0.198496480308305,Sb2MoS
mp-752736,0.2035225453411699,Ca3MnO4
mp-1211034,0.1200937521784812,Mg2Si4O11
mp-768214,0.1670709937170516,Li3FeS3
mp-28778,0.0994378186707633,KScF4
mp-582828,0.126946525298269,La3Ge3Cl2
mp-753533,0.0543184922293148,Li3VF8
mp-867992,0.1899486136076464,MnCo3O8
mp-13546,0.1594278259128876,Y2Ge2O7
mp-546035,0.1468936091450778,Cr3CuO8
mp-1077935,0.2702351029016839,V2CoS4
mp-1118832,0.2019971406200008,Ca2WN2
mp-1193686,0.3629355469227665,Nb4FeS8
mp-1204853,0.1454069485269242,Mg5(Si4O15)2
mp-770922,0.1582782859327389,Mn3TeO8
mp-28501,0.0834415863575044,K2(NbCl3)3
mp-1217608,0.1629316794254983,Zr9V9O2
mp-1104307,0.169751437903478,La3SbO3
mp-582175,0.1143183119677172,La4Si4I3
mp-1211500,0.0931981784757899,La10Al5I8
mp-1206115,0.0969246454682148,Zr3FeF6
mp-1246147,0.2723164793207945,Mn2Fe9N8
mp-27231,0.1189288856389838,Li2TeO3
mp-1195795,0.2074001777848079,La4(YS2)11
mp-19331,0.2085387244338576,MnNiO3
mp-569894,0.0965777097730976,La4B4Cl5
mp-753676,0.2107608795552151,Ta2TiO6
mp-5449,0.173708221264106,Na2Ti6O13
mp-1232299,0.1905778002210944,MgInS3
mp-1246235,0.2625058412047539,Fe2Co9N8
mp-4711,0.1333527364807163,Li2CuO2
mp-9157,0.1343771164686803,K3AlO3
mp-1246229,0.2102549139972297,Ca9(FeN4)2
mp-1181867,0.2066796668212042,Fe2Mo4O7
mp-763784,0.0839866822995167,LiMn2F6
mp-757926,0.2112640656771063,Li3Co11O14
mp-757932,0.1418322249967721,Li4Mn7O16
mp-758379,0.1864413651834528,Y11Ta5O28
mp-766574,0.1884810093655564,Li7(NiO2)10
mp-773511,0.1956743049101874,Co5NiO12
mp-1284090,0.2058302525993623,NaNi5O6
mp-1245510,0.2335684311326868,Mg3MoN4
mp-1190319,0.2256231958999711,In2Ge2O7
mp-1223871,0.0858666667728465,K4NaCl5
mp-28051,0.113559600473037,SbTeI
mp-1221805,0.2381403138760029,Mn4FeS5
mp-27140,0.2313794637263588,K2Sb4O11
mp-755896,0.1528076142031267,ZnCrO4
mp-1225420,0.4546901072996517,Fe3(WN2)4
mp-1311453,0.2010573234927358,Li3Cr5O8
mp-1215795,0.1690550335187545,Zn(Ni2O5)2
mp-13743,0.115023802036017,K3GaO3
mp-1222776,0.1609279074708746,Li3(WO3)8
mp-1219449,0.1815325902084908,ScInO6
mp-756159,0.2049352413167103,Li3Ni5O8
mp-5308,0.2183318432163081,LaTa3O9
mp-1217241,0.2346363792370844,Ti5InS8
mp-18728,0.1961592049610385,NaFe2O3
mp-1247229,0.2849977335361008,Mn2Co9N8
mp-759333,0.1859320989197762,Na7Ti11O24
mp-662572,0.0878620633413872,Ta3In2Cl9
mp-8065,0.1690147898894828,K2Ti6O13
mp-1215738,0.2184093254419362,ZnNi4O5
mp-1029408,0.2250816740373001,Mg2NbN3
mp-1277753,0.2032698106878515,CaMn7O12
mp-1207865,0.2729816973359024,V(BS2)2
mp-757457,0.1953221653565316,LaNb3O9
mp-1245508,0.279626923162029,Cr2Fe9N8
mp-1222566,0.1601365534866893,Li9Mn3N4
mp-754651,0.2197094164311093,Fe7(Ni3O8)2
mp-1245405,0.2103614269777334,Ca7(MnN3)2
mp-770192,0.1923318276940308,Li2CrO3
mp-1225257,0.2553051861387356,Ga40Mo8S
mp-756176,0.2031511251888619,Li2CrS3
mp-1103728,0.2439725787349499,KV5S8
mp-1189266,0.2120764247367559,KCr3S5
mp-776955,0.1823076207886604,Na2NiO3
mp-1224493,0.2451989274221599,Hf4FeS8
mp-757293,0.2459770746945528,Li3V8O11
mp-1222821,0.1747212307166404,Li(NiO2)3
mp-755683,0.1396630094681925,Mn5NiO12
mp-1246519,0.2292114433174697,Mg9(MnN4)2
mp-1246926,0.2998386859347215,Mn10NiN8
mp-1176342,0.1218226924192467,Na3V3O8
mp-761404,0.2172149726300214,Co5CuO8
mp-1196870,0.1683685463647334,MgV2O6
mp-1286297,0.2387001381157599,Mg3Fe2O5
mp-1215349,0.1926030867974459,Zr6Ni2O
mp-766453,0.1666688813039598,Li2Cu4S3
mp-756950,0.2041375624110349,CrCo5O12
mp-766486,0.1889001611569341,LiCuS2
mp-753285,0.2255272468128576,Mg9CuO10
mp-1216997,0.2493339111354848,V(Cr7S10)2
mp-850192,0.2087277076152882,Co5SnO12
mp-1086677,0.1151800330291628,Na2SnO6
mp-774256,0.1171901319431729,Na2MnO2
mp-560181,0.1647107827154511,Cr3InO8
mp-756024,0.2028075731254194,Cr(SbO3)2
mp-756212,0.2326872299773729,V2Si2O7
mp-755053,0.2518149918501866,Ga4SiO8
mp-761157,0.1617713419858174,Mn4TeO8
mp-1180706,0.135076275296973,La2Ta2O9
mp-761164,0.0933538102162239,LiNbF5
mp-1245751,0.2902414569336525,Fe10NiN8
mp-770799,0.1474745700557705,Li5NbO5
mp-1016144,0.2029614526200037,MgMn3O6
mp-781948,0.1199125767384351,Na2Ti2O5
mp-756934,0.2057650154472588,Co(CuO2)4
mp-776099,0.1016923167474563,Li11Fe6F29
mp-1265576,0.0930692684048397,Al2Fe3F15
mp-1247046,0.2814165144796988,Fe(Co5N4)2
mp-27391,0.0845798846205207,Na5Zr2F13
mp-19120,0.161840381558917,MgCrO4
mp-27512,0.2861049395301152,Cr2NiS4
mp-1247418,0.2471328217000038,Li2MnN2
mp-1194282,0.1626481318841993,K2Ti4O9
mp-14434,0.1352310944293692,K3GeS3
mp-1205775,0.2748757615435418,La4B2N5
mp-27751,0.1524311115805425,Li2V6O15
mp-29248,0.2158335910707709,Ca2Fe7O11
mp-1193684,0.1747062076825081,Fe3Si2O9
mp-36806,0.2195590705498578,Fe11(NiO3)8
mp-2956,0.2439225507035538,Co2(GeS)3
mp-756191,0.1427551210850746,Mn5CuO12
mp-770173,0.1754412854804237,Mg2Mn3O8
mp-754083,0.2189599023697118,Li2Ni5O7
mp-1029528,0.1715327342240775,NaCoN
mp-758089,0.2100824627813572,Li2Ti3O6
mp-850251,0.1779587839074377,Na2Ti9O19
mp-28523,0.336989866085282,Li2Ta3N5
mp-1246668,0.3048679495386147,Mn3(FeN)8
mp-776654,0.1967759528203298,Li7V5O12
mp-753234,0.1416690878025939,LiMn7O12
mp-1246140,0.2835454093677674,Fe10CuN8
mp-1101719,0.1325758777723555,NaCr3O8
mp-28671,0.0906542021768652,ZrTe2Br5
mp-758593,0.1888256781766549,Li7Ni13O24
mp-1313788,0.1921247598888864,Li3(NiO2)4
mp-755124,0.2058833600064852,Cr(CoO3)2
mp-17174,0.1513462717187922,K3(Cu4S3)2
mp-756471,0.2011868142417223,FeCo5O12
mp-1246667,0.2146068833129372,Mn2CoN2
mp-759876,0.1743112836155101,Na5SbO5
mp-1212929,0.1009933584659618,Ga(BO)6
mp-756050,0.1315756908786373,TaCuO3
mp-674477,0.1831478599540078,MgZr4O9
mp-1265553,0.2123913486436661,Al2(FeO3)3
mp-675778,0.1286954839358502,NaY2F7
mp-1104174,0.1156965600473019,K4(NiO2)3
mp-1567941,0.2137668978138768,CaV4O6
mp-1182535,0.1038620700151114,K5Cr10F31
mp-1202320,0.1681257264085587,Mn8Si6O25
mp-755094,0.1495140749478623,Li2FeO2
mp-33332,0.192153463464245,Co5SbO8
mp-771190,0.0934064137306709,Mn15CrO32
mp-754200,0.1637575262738305,Mn4CrO8
mp-761148,0.1984059965982975,Ti9SnO20
mp-1190468,0.1875919585467855,Na4Ti6O13
mp-1247014,0.2031170219187278,Ca9(MnN4)2
mp-1189018,0.1070013671803536,Na5Hf2F13
mp-1213438,0.078723082839496,Fe(BO)6
mp-758848,0.2045524858513057,Ti5NbO12
mp-753154,0.2019775350862019,Li(FeO2)3
mp-776272,0.1110791554317863,Mn5FeO12
mp-34289,0.2639400083110833,TiNbS4
mp-22198,0.1500469182553471,Nb2NiO6
mp-504567,0.1584373660234078,Mn3(CuO4)2
mp-1246495,0.291101626364189,Ca(Mn5N4)2
mp-755620,0.1929440469517783,MnCo5O12
mp-778594,0.140362841018055,Na2V6O15
mp-1246172,0.3036621098662214,Mn3(CoN)8
mp-1216843,0.2489965709229185,V(CrS2)2
mp-759787,0.1890759742598497,Co7(SbO6)2
mp-684021,0.1872585326440556,Sn4Sb6S13
mp-1246108,0.3031797800712247,Mn10ZnN8
mp-582242,0.1088176363933136,La8Ni4Br7
mp-35482,0.2288093226952466,Ti(FeO2)4
mp-1211492,0.1289520795806289,KY2F7
mp-759777,0.1846894004474378,Mn(CoO3)2
mp-753734,0.1659636938419909,Mn2CrO6
mp-1215374,0.297990059338543,Zr4Sc5N10
mp-1232358,0.1908727453016889,LaMgS3
mp-1208093,0.1096876492898451,V2Cu3O11
mp-1247009,0.3622763788981586,V8Fe3N8
mp-675532,0.1976259753040863,LaTi6O12
mp-755442,0.1730207267374481,Mn4CoO8
mp-753139,0.1053576005519799,Li6CuF8
mp-752601,0.193264707567463,NaMn3O4
mp-1238929,0.0899056741036645,Mn3NbF6
mp-9752,0.0854960304369498,Li2NbF6
mp-772535,0.1789961584823428,LiNb13O33
mp-1251086,0.2143843354557404,Al5(FeO4)3
mp-755210,0.2029383573503458,Y4Cu2O7
mp-771961,0.092643892190933,K2WO4
mp-1111695,0.0965939731451072,K3CrF6
mp-1078077,0.2501940785225989,V2CrS4
mp-754396,0.184404850353645,Li5Mn4O8
mp-753361,0.2111361030537107,Ca5MnO6
mp-29104,0.1960232163588464,Ti3Zn2O8
mp-757143,0.0927212350099653,Li2Mn3F10
mp-1216790,0.1640216162517894,V2MoO8
mp-570499,0.255622769978017,La5(BN3)2
mp-1246116,0.3104543041660265,Mn9(FeN4)2
mp-760490,0.2213691626573663,Mg7Cu2O9
mp-753833,0.1956880213300974,Li2CrS4
mp-505741,0.1862642952463176,Ca3V2O8
mp-705869,0.1685026017285044,Mn2CuO4
mp-755402,0.1754797417032029,V3CrO8
mp-1246727,0.2097654271553687,Zn8Fe3N8
mp-771043,0.2031324008104665,Y2Zr2O7
mp-510357,0.0790843668550239,La4B4Br5
mp-1223382,0.0866998324495761,KNa4Cl5
mp-1176453,0.1415082425018183,Mn5CrO12
mp-754274,0.0956927369144645,MnV2O6
mp-504570,0.1395711288912372,K3FeO3
mp-1224473,0.2491534738746462,Hf2NiS4
mp-674420,0.1997008478280923,Li2NiO3
mp-1215794,0.1996367076542731,Zn(Co2O5)2
mp-1225023,0.2976994330958688,Fe3Mo5N8
mp-753096,0.2012477641390129,Fe(CoO3)2
mp-1222509,0.1633562674845034,Li4WO6
mp-1245495,0.233269314962107,Mg8Fe3N8
mp-571333,0.2671741287166964,Ca5(SiN3)2
mp-1215351,0.2039480896980151,Zr6Fe2O
mp-1221262,0.1605333332171011,Na4(WO3)5
mp-554190,0.1966799229397708,CaZr4O9
mp-556925,0.2069852865335645,TiMnO3
mp-1177704,0.1936695948033638,Li3Fe3O8
mp-19047,0.1961587932252579,MgMoO4
mp-1219340,0.2131554092819567,ScFe3O8
mp-753787,0.1599264934088747,Mn2FeO6
mp-1223488,0.1993180391328161,KIn5S8
mp-1225749,0.1999320746538103,CuNiO2
mp-758720,0.1038995788806228,Li5CuF6
mp-1217266,0.2756173677140496,Ti(MoS2)2
mp-1208078,0.1361050546322492,V(BO)6
mp-28118,0.0802994524897318,AlSbI6
mp-34782,0.2293130997634707,Al2FeO4
mp-1246243,0.2120034614123914,Ca8Mn3N8
mp-867994,0.1597891668388073,Li6Mn9O20
mp-1247185,0.2847839134158008,Mn10CuN8
mp-1003485,0.2088453212911414,Mg2Mn3O6
mp-557105,0.098894279268211,K4V2O7
mp-756594,0.184102267526041,Co(NiO2)4
mp-757087,0.1957208282187467,Li7Cr5O12
mp-1226263,0.2484185615870477,Cr11NiS16
mp-33705,0.2076055329740283,Mg9V10O24
mp-1248275,0.19794280665375,Al4(NiO4)3
mp-766360,0.1774832617597953,La6Cu6O17
mp-696867,0.2153525096973386,V4NiS8
mp-29987,0.0982810489346379,La3(AlI)2
mp-753267,0.1606500629677729,Na2V6O13
mp-22113,0.2080098795186541,Ca2Fe2O5
mp-757467,0.1653765623553067,Mn5SnO12
mp-762988,0.0877479983452252,LiMnF3
mp-15397,0.2165633725246775,Ti7Al2O15
mp-1245531,0.2648972682884443,Fe2CoN2
mp-1003636,0.1891858468030199,NaMn4O8
mp-753773,0.1437043036854977,Mn5SbO12
mp-758725,0.2213583859450162,Li2(CoO2)3
mp-755932,0.1670186748864038,MnCrO4
mp-28075,0.1282494161108663,K2Ti2O5
mp-17458,0.1185219746149872,V2Zn2O7
mp-1182074,0.1816937545897667,Ca2CoO3
mp-1214826,0.1981917929003828,Al5Sb3O16
mp-559817,0.1379339097570573,Na3(CuO2)2
mp-17625,0.1625638723196509,Na2Cu4S3
mp-18914,0.1291654626676473,K2MoO4
mp-989643,0.1560384430011249,LaCoN3
mp-1222163,0.2301604724006427,Mg4FeO5
mp-1190239,0.1723467320796597,Na6Ti6O13
mp-1078318,0.1421514783106884,Mn(SbO3)2
mp-752759,0.1896771915730903,Co2NiO6
mp-1246028,0.1959635750857921,Mn3(ZnN)8
mp-35899,0.2130189331071809,LiMoO2
mp-1101349,0.1513294679845283,TiMn2O6
mp-541620,0.2093686231935211,Ca2Fe9O13
mp-555660,0.151800975935234,Li2V6O13
mp-1272324,0.1951295598748593,Ta2CrO6
mp-1245829,0.2900771318294093,Mg(Mn5N4)2
mp-1182867,0.2284477179320497,AlWO4
mp-777945,0.1057421962948214,TiMn4O10
mp-758836,0.1985349606874571,Li4Ti3O8
mp-775873,0.1145708510976926,Mn13Cr3O32
mp-1222180,0.2017652690162865,Mg3Si4O13
mp-1215272,0.1274278705552767,ZrCuF6
mp-581174,0.1363215163754395,K2V8O21
mp-1246446,0.3090840443468207,Mn8Fe3N8
mp-18821,0.2071429187448891,Y5(MoO6)2
mp-757862,0.2138930721637601,K4Nb15O24
mp-761270,0.1873847317703645,Li9Cr5O12
mp-29455,0.239492995214391,Ga4GeO8
mp-1215381,0.2113660742255315,Zr9Co3O2
mp-1193597,0.3062988103765148,Co(MoS2)2
mp-1221988,0.1986218347682161,Mn5CrO8
mp-762600,0.2100448387701117,Li6Fe7O15
mp-9942,0.261183337117101,Ti2FeS4
mp-757157,0.2083395218629269,Mn(CoO2)4
mp-755372,0.1756643125290998,Li2MnO2
mp-1246138,0.2373905005509721,Fe3(GeN)8
mp-757061,0.1708501103466938,Mn4FeO8
mp-9868,0.153061563462529,KCu3S2
mp-754331,0.1257531426831223,Na2VO3
mp-1223566,0.2243607401023209,La9Ni6O19
mp-1193389,0.1139230467436113,Co(SbO2)2
mp-19231,0.1284728603901248,Mn(SbO2)2
mp-655085,0.1476458125354632,Fe(SbO2)2
mp-18288,0.1609729767708614,Ti(SnO2)2
mp-29809,0.2375047440253319,Ca2GeN2
mp-1186198,0.1397776741429486,NaZnO3
mp-21275,0.094623193628561,Ni(SbO2)2
mp-1195122,0.0783404325790321,V3(SbCl12)2
mp-8804,0.1887988499051905,Li6MoN4
mp-756155,0.1522037047095239,Li6FeO4
mp-1247058,0.1818176610932412,Li6TeN4
mp-1029542,0.1763400749499662,Na6MoN4
mp-1246724,0.1214470086630418,K6WN4
mp-1029739,0.1929995566641553,Li6FeN4
mp-1247444,0.2501722699067037,Co6WN4
mp-770533,0.1729197432305035,Li6MnO4
mp-505090,0.1581395965752619,Na(CuO)2
mp-1029656,0.1492924274731514,Na6WN4
mp-1569694,0.1452829049654667,Na6NiO4
mp-1245607,0.1557027077347874,Na6TeN4
mp-753816,0.14951766870732,Na6MgO4
mp-773128,0.1452945033685553,Li10Co4O9
mp-752856,0.1723240764911604,Li10Fe4S9
mp-766521,0.1610558153826884,Li10Cu4S9
mp-780217,0.1553893735754593,Li7CuO4
mp-770514,0.1468237124829293,Li5MnO4
mp-18162,0.1675700867030978,Li(CuO)2
mp-772552,0.1468475872015032,Li6CrO4
mp-4825,0.1950918717229518,Li7VN4
mp-3297,0.1789817581217269,Li10Zn4O9
mp-867701,0.1443417664234433,Li6CuS4
mp-1185196,0.1608488744977973,Li10Ni4O9
mp-752512,0.1424452892097516,Li6CuO4
mp-1245841,0.1264475612171398,K6MoN4
mp-18925,0.1635262022156916,Li6CoO4
mp-755280,0.1370695363844529,Na6FeO4
mp-774357,0.1309431096758624,Na6CoO4
mp-779720,0.1653114981570071,Li5LaO4
mp-768197,0.1592614570956159,Li5SbS4
mp-1176979,0.163658225341874,Li6FeS4
mp-19321,0.1392073255595402,Na6MnO4
mp-1247493,0.166048693121393,Na6CrN4
mp-778925,0.1383745364295455,Na6CuO4
mp-1029498,0.1893243226153358,Li6CrN4
mp-780258,0.1250416560773484,Na5LaO4
mp-1246939,0.2988212062819704,Fe6WN4
mp-753966,0.1500731398973163,Li6CrS4
mp-756490,0.1347923887541371,Li6MnS4
mp-3503,0.2135202709605972,Li6WN4
mp-14495,0.1606661765132035,Li6ZnO4
mp-20143,0.2266580467808017,La2NiO4
mp-19970,0.1558866740180368,Li3CuO3
mp-770886,0.1591555048438582,Li3FeO3
mp-21860,0.2168573337098205,Ta2VO6
mp-776961,0.1184249817718584,Na3NiO2
mp-863372,0.0990128366002244,LiCu2F6
mp-28824,0.1056690126654096,Na3CoO2
mp-1246415,0.2024365242454748,Ca11(CoN5)2
mp-505009,0.1889851152708796,Fe(SbO3)2
mp-754219,0.143534406326008,Li3MnO3
mp-5368,0.0632831069406575,Li2GeF6
mp-8081,0.0883702392219625,Na2SnF6
mp-1247549,0.2045779576657796,Ca11(VN5)2
mp-1180673,0.0990339533975654,Li2CrF6
mp-759169,0.0959199042836057,Li2CuF6
mp-1245957,0.2049565243238428,Ca11(TiN5)2
mp-22439,0.1095780854105494,Li2MoF6
mp-9753,0.0929835871344966,Na2NbF6
mp-1245375,0.2026434804561051,Ca11(CrN5)2
mp-19894,0.2231152961248481,Cr2WO6
mp-772739,0.2299500998674938,Fe2CoO6
mp-755926,0.1523126580302077,Li3CoO3
mp-21355,0.2202135534386327,Cr2TeO6
mp-5001,0.1946535543841501,Li3BN2
mp-772899,0.1604665410278709,Li3ZrO3
mp-1218105,0.2155879530127605,Ta2CuO6
mp-31517,0.2169482513508115,Ta2CoO6
mp-757794,0.1719093040880578,Li3HfO3
mp-773516,0.1574193328886989,Li3NiO3
mp-770883,0.0960970552469078,K4Co2O5
mp-510366,0.1109349914845681,K6Co2O5
mp-21437,0.2367758430153629,Fe2TeO6
mp-1202219,0.1093509877847606,Na5Fe3F14
mp-28556,0.140710085943449,Na3CuO3
mp-32308,0.2091257853938201,Ta2NiO6
mp-505153,0.1055909501587731,K3NiO2
mp-774745,0.1597479498025983,Li3CuS3
mp-773509,0.1845913092984788,VCr2O6
mp-20312,0.2315642887430535,V2WO6
mp-779502,0.1230161011364344,Na3CuO2
mp-554658,0.1556382685799162,Cu(SbO3)2
mp-505271,0.1723422563028831,Ni(SbO3)2
mp-21908,0.1876425513999745,Co(SbO3)2
mp-1245712,0.2033625008688546,Ca11(TeN5)2
mp-761217,0.1375061359763265,Na3MnO3
mp-559701,0.1041405372912421,LiV2F6
mp-28931,0.2245147735868159,Ga2TeO6
mp-1210598,0.2156129191605814,Mn2TeO6
mp-7603,0.0903201922684412,Li2TiF6
mp-1173143,0.2001005238462639,Ta2FeO6
mp-755725,0.1447538925964462,Na3NiO3
mp-561337,0.1420849122274082,Al2W5O16
mp-558518,0.1852590661434578,K(NiS)2
mp-677445,0.208119799024682,Y4SiS3
mp-3125,0.1092405806184005,K3Zn2F7
mp-13660,0.1519014885088105,Ca4Sb2O
mp-19050,0.2177712782359031,Ca2MnO4
mp-1245646,0.1972258159864361,Co2NiN2
mp-18395,0.215867978712947,Ca3Mn2O7
mp-37537,0.1101805726724407,Li2MnBr4
mp-864745,0.1094182086726481,Na3ZrF8
mp-1222160,0.2213195534372458,Mg4CuO5
mp-558316,0.2261565784404057,La4Ni3O10
mp-755144,0.1418056723840811,NaLiO
mp-20476,0.2215757969607585,In2CuO4
mp-1021659,0.1207820994674454,K2CuO2
mp-31054,0.2752650674942063,La3(VN3)2
mp-866827,0.1881034356590603,Ca3Sn2S7
mp-1070151,0.2450955936330508,K(FeS)2
mp-20982,0.1067098779923449,K3Cu2F7
mp-31488,0.1919888631441841,Li3NbO4
mp-569565,0.2697393715495393,La3(CrN3)2
mp-28907,0.1291736054960318,NbCrF6
mp-1245599,0.2466261019135665,Fe(CoN)2
mp-755142,0.2221478097452136,La2MgO4
mp-756952,0.0701919779404236,Li4MnF8
mp-31212,0.1095799935982547,K2MgF4
mp-1223818,0.0855134742286763,K2NaCl3
mp-9583,0.1092042233902033,K2ZnF4
mp-27494,0.2259833927403051,La2CoO4
mp-758680,0.210593870648956,Mn(Ni9O10)2
mp-676278,0.1880113144586447,Ca2SiO4
mp-1221191,0.1116319496743792,Na4B3Cl
mp-1215918,0.2911523461227793,YSc3N4
mp-1245760,0.4012890710181498,V2NiN2
mp-560647,0.1416306482307544,Ca2GeO4
mp-555101,0.1137097821500371,K3Co2F7
mp-1211909,0.0864817389690262,K2MoBr4
mp-31273,0.2062821445907591,La2CuS4
mp-557939,0.2350679263707478,La4Ni3O8
mp-557610,0.1029400315200206,K2MnF4
mp-1078081,0.1024238010019769,K2CuF4
mp-20334,0.1862863161390632,CoCu2O3
mp-1227324,0.2086254888295954,Ca2MnO3
mp-27207,0.0826402318268232,K2MgCl4
mp-554144,0.0980029034083631,K3Mn2F7
mp-36480,0.2083655464195156,La2CuO4
mp-752558,0.1328395538994101,Na2NiO2
mp-568791,0.106424973008877,Ca3SiBr2
mp-690535,0.1493773420251825,Na(WO3)2
mp-866952,0.1913617977936038,Ca5Sn4S13
mp-1096860,0.1956243674507871,Ca2TiO4
mp-767539,0.1163843244749226,Li6SbS2
mp-19252,0.1138656722595354,K2NiO2
mp-1211609,0.0848550996714325,K3Mg2Cl7
mp-1246758,0.2337292523553113,Fe2CuN2
mp-556447,0.1061672580467443,K2CoF4
mp-1100361,0.1982542292865966,Ca4Sn3S10
mp-864765,0.1081597915394892,Na3HfF8
mp-755924,0.2111305093850052,Y2CuO4
mp-1221857,0.2122251160153381,Mn4FeO5
mp-551749,0.2254006734561246,La3(NiO3)2
mp-4547,0.1739768396104435,La2TeO2
